63.26239925801841,5,1.9962770329514483
38.81716516069993,5,2.538814637297154
60.42335947903291,4,2.2602677686374544
67.387123959939,3,1.4228365944971815
47.73447370559795,4,1.792316006872402
42.713695498261316,2,2.8283655066941296
30.085324742246232,2,2.9528202768331777
84.7829692560457,5,2.401340706424136
70.94901363971641,2,2.023453076837857
55.633931374052366,2,1.7769302103914975
46.46947738905179,3,2.7176816602050415
81.4611423525217,4,3.030955311807477
75.54948284700201,4,2.3525019401665928
52.46094632360395,5,2.062936196047342
74.88969932138238,4,2.117704883722811
69.47070257663069,2,3.263946632189119
66.16597588010922,2,1.780241864697858
34.6228869813793,3,3.125115338812473
77.43417937775058,2,1.0142768768352919
45.97306696894107,3,1.2096680839202938
84.11146267923968,2,3.4629242745958173
84.62693723552843,3,2.542328551662795
54.10026591650455,5,1.1453454805491696
89.09522630602115,2,2.3885671470873304
47.05548170874654,2,1.7252906740220086
31.00599949079739,4,2.482336148483563
80.98797785727803,5,3.2637449455630105
62.089950284601116,2,1.4560082304255744
55.40118498359042,4,3.3898378319080544
68.97186466012911,2,1.6897649162074289
76.3279910142032,4,1.1935716183324152
55.39005148684711,2,1.1869621513266997
89.37522857986767,5,1.5642134228219704
64.85106600014933,5,2.4404428947904027
50.55038539414804,3,3.4558301861601377
85.05487469552594,5,2.977204430442022
89.2428039833006,5,2.7209822084950797
71.2677751466257,3,1.5227594594059861
41.184542817104,3,2.3880327150375793
35.454181393848934,2,2.0617650855876177
57.66418568572315,2,2.467546298926343
84.61127847680274,2,1.3997451560248702
34.40641403077921,2,2.2711306276368575
56.711773368400294,4,2.211623273272161
65.57087608024516,5,2.2373685947708366
72.03011659539561,4,1.1733971817612439
35.40457013966939,3,1.6807691968537257
32.46418032815429,5,2.62068617625304
50.07479661084204,4,1.9623126486946458
58.97703962517154,2,1.1221036308996446
76.99295840237392,2,3.3243718683703527
71.96600831335033,3,1.104030118598907
68.30110969232248,4,3.417300958623493
31.15781997033232,5,2.0215676753989795
60.89615105274728,3,2.26760382452406
56.40108104186706,2,1.1045925279954232
55.66244211028978,4,2.997250221449619
89.67073487088913,4,3.1014145248774585
72.09941365590123,2,1.6429797080625383
63.30646554793759,5,3.481483370334124
37.068360726920005,4,3.0518673507452423
63.43499354622733,2,3.4364435241657993
50.73175389371526,4,2.0338907413599117
52.24338630468718,3,1.2974690866301188
75.23876015910076,4,2.470709268707207
58.64845561537526,5,1.6729699670957854
55.86349215998392,4,2.246723336923972
46.20019076215466,2,1.2670643974235216
51.156504743556745,3,1.8265429374273094
86.76644227763992,3,2.992179796814491
81.84047060668081,4,2.75980403328255
65.1863080504679,2,2.157304716021493
49.26546271185692,3,2.1953620361596116
34.930778140681944,2,1.2635351606606058
33.61498600227982,2,1.7466680360800853
34.13062012838472,3,2.1366624980761895
80.57238719360228,5,2.0696604329225434
84.31562735835804,2,2.5264147015384273
37.53566421817128,2,2.609488137880475
30.731385651317225,3,3.2304334971422795
78.29113799671549,2,1.0360144563960585
47.92897851747377,2,1.1448190536411986
76.18925423271173,3,2.9081903941945404
41.60070717299379,5,2.696518158542288
50.61631351808251,3,1.0249154085451293
64.66898336089129,3,1.2539116642217047
44.16434115405755,3,2.064340929580884
82.4146687851077,5,1.2797793545934877
72.62750810315558,5,1.7330504438672871
85.66897762684258,2,1.4411453737269342
62.5553742911751,5,2.3924302023812256
51.93874884843967,4,1.1258854022595368
62.72385139238232,4,3.311277111626307
62.51188638890886,4,1.8300984236898767
56.719999444145756,5,1.6914701695078576
43.021473575979435,4,3.3104624112305423
81.82933828790746,3,1.2428884874296755
32.089106413524014,2,2.6060857500307435
80.29534008007468,5,2.0126102606466545
50.90419326915737,3,2.464155733464639
